time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-01-17T21:27:03.230Z,34.285,-118.45,8.969,2.79,ml,0,61.5,,0.231,ci,ci3140985,2016-02-12T19:58:05.421Z,"1km WNW of San Fernando, California",earthquake,,1.748,,24,reviewed,ci,ci
1994-01-17T21:24:35.660Z,37.5888333,-118.8255,3.871,1.57,md,25,67,0.001802,0.05,nc,nc391513,2016-12-21T21:28:25.938Z,"Central California",earthquake,0.23,0.41,0.1,18,reviewed,nc,nc
1994-01-17T21:20:28.800Z,34.28,-118.475,9.672,2.66,mc,0,119.7,,0.256,ci,ci3140984,2016-02-13T08:35:09.559Z,"3km ENE of Granada Hills, California",earthquake,,3.339,,28,reviewed,ci,ci
1994-01-17T21:19:14.950Z,40.1853333,-124.8413333,4.068,3.14,md,9,297,0.4135,0.08,nc,nc1211634,2016-12-21T21:28:17.182Z,"offshore Northern California",earthquake,5.84,5.1,,3,reviewed,nc,nc
1994-01-17T21:16:36.150Z,34.285,-118.57,11.689,2.61,ml,0,130.4,0.0912,0.177,ci,ci3140983,2016-02-12T12:06:34.308Z,"4km NE of Chatsworth, California",earthquake,,2.38,,6,reviewed,ci,ci
1994-01-17T21:16:18.930Z,34.224,-116.415,14.001,2.8,ml,0,129.5,0.08572,0.149,ci,ci3161324,2016-02-12T22:27:25.604Z,"12km N of Yucca Valley, California",earthquake,,3.317,,3,reviewed,ci,ci
1994-01-17T21:14:59.550Z,34.322,-118.645,20.209,2,mh,0,139.1,,0.179,ci,ci3161400,2016-02-12T12:06:32.978Z,"8km NNW of Chatsworth, California",earthquake,,23.235,,0,reviewed,ci,ci
1994-01-17T21:14:34.930Z,34.336,-118.519,2.318,1.8,mh,0,105.6,,0.237,ci,ci3140976,2016-02-13T00:59:40.607Z,"7km NNW of Granada Hills, California",earthquake,,11.429,,0,reviewed,ci,ci
1994-01-17T21:13:53.600Z,34.34,-118.42,19.325,1,mh,0,139.4,,0.319,ci,ci3140974,2016-02-12T07:09:34.679Z,"6km NNE of Pacoima, California",earthquake,,7.833,,0,reviewed,ci,ci
1994-01-17T21:12:32.300Z,46.2736667,-117.888,14.299,2.4,md,10,241,0.4884,0.09,uw,uw10331363,2016-07-24T00:01:27.300Z,"Washington",earthquake,1.14,1.91,0.07,3,reviewed,uw,uw
1994-01-17T21:11:32.220Z,42.3051667,-121.9533333,4.394,1.1,md,4,241,0.03654,0.13,uw,uw10331333,2016-07-24T00:01:26.980Z,"Oregon",earthquake,1.086,0.96,0.06,2,reviewed,uw,uw
1994-01-17T21:09:22.740Z,34.241,-118.502,11.799,2.63,ml,0,113.7,,0.267,ci,ci3140973,2016-02-12T02:18:20.936Z,"3km ENE of Northridge, California",earthquake,,2.353,,19,reviewed,ci,ci
1994-01-17T21:09:16.320Z,34.34,-118.483,5.543,2,mh,0,169.8,,0.226,ci,ci3161321,2016-02-12T19:58:04.049Z,"8km NNW of Pacoima, California",earthquake,,5.507,,0,reviewed,ci,ci
1994-01-17T21:08:00.370Z,34.364,-118.627,0.918,2.5,mh,0,140,,0.262,ci,ci3161320,2016-02-12T19:58:02.805Z,"11km SSW of Valencia, California",earthquake,,2.688,,0,reviewed,ci,ci
1994-01-17T21:07:37.260Z,34.279,-118.51,11.322,2.69,ml,0,90.8,,0.226,ci,ci3140972,2016-02-12T12:06:31.768Z,"1km NW of Granada Hills, California",earthquake,,3.008,,21,reviewed,ci,ci
1994-01-17T21:07:00.590Z,34.357,-118.446,5.923,2.7,mh,0,67,,0.223,ci,ci3161319,2016-02-12T04:46:36.375Z,"8km N of Pacoima, California",earthquake,,1.69,,0,reviewed,ci,ci
1994-01-17T21:05:36.340Z,34.311,-118.548,0.319,2.1,mh,0,111.5,0.1448,0.237,ci,ci3161317,2016-02-13T05:59:45.341Z,"6km NW of Granada Hills, California",earthquake,,1.267,,0,reviewed,ci,ci
1994-01-17T21:05:08.650Z,34.323,-118.435,6.979,2.4,mh,0,120.1,,0.214,ci,ci3161316,2016-02-12T12:06:30.478Z,"4km N of Pacoima, California",earthquake,,2.658,,0,reviewed,ci,ci
1994-01-17T21:03:22.180Z,34.283,-118.522,17.064,2.71,ml,0,86.5,,0.427,ci,ci3161311,2016-02-12T22:27:24.302Z,"2km NW of Granada Hills, California",earthquake,,2.949,,12,reviewed,ci,ci
1994-01-17T21:03:12.050Z,34.329,-118.642,9.312,2.67,mc,0,86.3,,0.323,ci,ci3161314,2016-02-13T05:59:44.047Z,"9km NNW of Chatsworth, California",earthquake,,12.525,,64,reviewed,ci,ci
1994-01-17T21:02:23.340Z,34.283,-118.452,8.129,3.07,ml,0,61.7,,0.251,ci,ci3140971,2016-02-12T04:46:35.010Z,"1km W of San Fernando, California",earthquake,,5.371,,24,reviewed,ci,ci
1994-01-17T21:00:31.030Z,42.3205,-122.0571667,-0.476,0.8,md,4,114,,0.1,uw,uw10331308,2016-07-24T00:01:26.510Z,"Oregon",earthquake,0.388,0.55,0.04,2,reviewed,uw,uw
1994-01-17T20:57:50.360Z,37.5461667,-118.881,2.436,0.55,md,4,250,0.06306,0.03,nc,nc1211633,2016-12-21T21:28:00.416Z,"Central California",earthquake,3.61,5.54,0.04,4,reviewed,nc,nc
1994-01-17T20:57:42.310Z,34.513,-118.546,1.395,2.81,ml,0,129.1,,0.231,ci,ci3140968,2016-02-12T04:46:33.268Z,"7km NNE of Valencia, California",earthquake,,0.594,,4,reviewed,ci,ci
1994-01-17T20:57:33.080Z,37.653,-119.0195,1.083,1.15,md,6,169,0.004505,0.03,nc,nc1211632,2016-12-21T21:27:52.769Z,"Long Valley area, California",earthquake,1.89,2.45,0.41,6,reviewed,nc,nc
1994-01-17T20:56:51.060Z,37.649,-119.0168333,0.153,1.03,md,7,143,0.02162,0.03,nc,nc1211631,2016-12-21T21:27:44.769Z,"Long Valley area, California",earthquake,0.51,0.57,0.47,6,reviewed,nc,nc
1994-01-17T20:56:31.160Z,47.671,-120.0661667,5.939,2.3,md,23,58,0.07989,0.18,uw,uw10331243,2016-07-24T00:01:25.870Z,"Washington",earthquake,0.419,0.85,0.05,5,reviewed,uw,uw
1994-01-17T20:55:19.810Z,37.6471667,-119.017,0.133,1.7,md,10,119,0.008108,0.03,nc,nc1211630,2016-12-21T21:27:37.530Z,"Long Valley area, California",earthquake,0.48,0.43,0.22,12,reviewed,nc,nc
1994-01-17T20:51:50.880Z,34.277,-118.493,2.811,1.7,mh,0,155.3,,0.185,ci,ci3162647,2016-02-11T23:46:31.819Z,"1km NE of Granada Hills, California",earthquake,,1.897,,0,reviewed,ci,ci
1994-01-17T20:50:23.420Z,34.346,-118.492,5.811,3.68,ml,0,61.2,,0.3,ci,ci3141226,2016-02-13T08:35:08.179Z,"8km S of Santa Clarita, California",earthquake,,,,23,reviewed,ci,ci
1994-01-17T20:46:02.400Z,34.302,-118.565,5.811,4.85,ml,0,43.5,,0.333,ci,ci3141219,2016-02-11T23:46:30.598Z,"6km NE of Chatsworth, California",earthquake,,,,37,reviewed,ci,ci
1994-01-17T20:44:46.980Z,34.329,-118.435,1.021,3.08,ml,0,97.1,,0.212,ci,ci3140964,2016-02-12T12:06:29.260Z,"5km N of Pacoima, California",earthquake,,0.431,,12,reviewed,ci,ci
1994-01-17T20:39:38.690Z,34.291,-118.482,2.681,3.72,ml,0,53,,0.327,ci,ci3141216,2016-02-13T00:59:39.351Z,"3km NE of Granada Hills, California",earthquake,,0.791,,47,reviewed,ci,ci
1994-01-17T20:39:12.830Z,34.293,-118.594,5.817,3.15,ml,0,104.8,,0.28,ci,ci3162658,2016-02-12T07:09:33.412Z,"4km NNE of Chatsworth, California",earthquake,,,,12,reviewed,ci,ci
1994-01-17T20:38:24.340Z,34.31,-118.458,2.281,3.6,ml,0,100.7,,0.201,ci,ci3141214,2016-02-11T23:46:28.587Z,"4km NNW of Pacoima, California",earthquake,,0.477,,21,reviewed,ci,ci
1994-01-17T20:34:21.580Z,38.7885,-122.4558333,5.352,1.85,md,11,100,0.01892,0.07,nc,nc1211629,2016-12-21T21:27:29.127Z,"Northern California",earthquake,0.35,0.67,0.11,10,reviewed,nc,nc
1994-01-17T20:31:59.160Z,34.323,-118.44,1.291,3.01,mc,0,162.2,,0.189,ci,ci3140945,2016-02-13T05:59:42.740Z,"4km N of Pacoima, California",earthquake,,4.021,,6,reviewed,ci,ci
1994-01-17T20:30:42.130Z,41.7093333,-112.3918333,2.56,0.67,md,5,98,0.06099,0.19,uu,uu50080155,2018-08-28T05:05:44.160Z,"Utah",earthquake,0.94,5.91,,3,reviewed,uu,uu
1994-01-17T20:29:18.310Z,38.8023333,-122.4783333,11.306,1.9,md,10,95,0.1604,0.03,nc,nc1211628,2016-12-21T21:27:19.759Z,"Northern California",earthquake,0.5,2.52,0.1,10,reviewed,nc,nc
1994-01-17T20:24:38.240Z,34.342,-118.428,5.811,3.06,ml,0,99.3,,0.233,ci,ci3140943,2016-02-12T07:09:32.115Z,"7km N of Pacoima, California",earthquake,,,,29,reviewed,ci,ci
1994-01-17T20:23:43.480Z,34.311,-118.465,-0.179,2.94,ml,0,141.3,,0.195,ci,ci3140942,2016-02-13T05:59:41.466Z,"4km NW of Pacoima, California",earthquake,,0.531,,6,reviewed,ci,ci
1994-01-17T20:19:43.340Z,34.376,-118.638,5.044,2.27,mc,0,81.6,,0.301,ci,ci2156701,2016-02-12T04:46:31.954Z,"11km SW of Valencia, California",earthquake,,,,6,reviewed,ci,ci
1994-01-17T20:19:03.390Z,34.281,-118.599,5.636,2.63,mc,0,66.2,,0.328,ci,ci2156698,2016-02-11T18:26:52.110Z,"3km N of Chatsworth, California",earthquake,,,,4,reviewed,ci,ci
1994-01-17T20:17:50.020Z,34.294,-118.428,1.871,3.56,ml,0,67.3,,0.269,ci,ci2156602,2016-02-12T07:09:30.748Z,"2km NE of Pacoima, California",earthquake,,1.395,,48,reviewed,ci,ci
1994-01-17T20:17:38.760Z,34.332,-118.515,5.579,3.2,mh,0,56.6,,0.284,ci,ci3140939,2016-02-12T12:06:27.818Z,"7km N of Granada Hills, California",earthquake,,,,0,reviewed,ci,ci
1994-01-17T20:13:09.360Z,34.317,-118.453,-0.069,2.92,ml,0,99.6,,0.215,ci,ci3158845,2016-02-13T03:32:52.488Z,"4km NNW of Pacoima, California",earthquake,,0.762,,15,reviewed,ci,ci
1994-01-17T20:11:49.350Z,34.318,-118.499,2.001,3.74,ml,0,59.8,,0.309,ci,ci3140938,2016-02-13T08:35:06.583Z,"5km N of Granada Hills, California",earthquake,,1.619,,49,reviewed,ci,ci
1994-01-17T20:08:08.980Z,34.261,-118.458,22.681,3.2,ml,0,76.8,,0.295,ci,ci3161138,2016-02-12T14:47:50.789Z,"3km SW of San Fernando, California",earthquake,,3.012,,20,reviewed,ci,ci
1994-01-17T20:08:00.930Z,34.31,-118.455,2.241,2.9,mh,0,96.2,,0.199,ci,ci3140935,2016-02-12T12:06:26.459Z,"3km NNW of Pacoima, California",earthquake,,1.074,,0,reviewed,ci,ci
1994-01-17T20:05:27.790Z,34.328,-118.518,5.811,3.79,ml,0,57,,0.282,ci,ci3140929,2016-02-13T00:59:37.867Z,"6km NNW of Granada Hills, California",earthquake,,,,51,reviewed,ci,ci
1994-01-17T20:02:05.890Z,34.409,-118.559,5.426,3.92,ml,0,87,,0.265,ci,ci3140926,2016-02-11T18:26:50.852Z,"5km W of Santa Clarita, California",earthquake,,,,50,reviewed,ci,ci
1994-01-17T20:01:58.360Z,34.371,-118.525,5.067,2,mh,0,189.5,,0.216,ci,ci3158932,2016-02-12T22:27:22.948Z,"5km SSW of Santa Clarita, California",earthquake,,,,0,reviewed,ci,ci
1994-01-17T20:00:54.310Z,37.6748333,-118.8866667,4.046,1.23,md,19,128,0.02523,0.06,nc,nc391469,2016-12-21T21:27:10.695Z,"Long Valley area, California",earthquake,0.35,0.53,0.2,15,reviewed,nc,nc
1994-01-17T20:00:03.800Z,34.302,-118.474,1.097,1.5,mh,0,91,,0.191,ci,ci2156588,2016-02-13T00:59:36.389Z,"4km WNW of Pacoima, California",earthquake,,1.289,,0,reviewed,ci,ci
1994-01-17T19:59:24.250Z,38.8151667,-122.8445,-0.848,0.8,md,5,180,0.03964,0.05,nc,nc1211627,2016-12-21T21:27:02.694Z,"Northern California",earthquake,0.57,2.33,0.25,5,reviewed,nc,nc
1994-01-17T19:58:48.800Z,34.37,-118.633,5.468,3.61,ml,0,68.4,,0.284,ci,ci3140915,2016-02-12T22:27:21.263Z,"11km SSW of Valencia, California",earthquake,,,,42,reviewed,ci,ci
1994-01-17T19:57:44.290Z,38.767,-122.4286667,5.692,1.51,md,7,175,0.04144,0.02,nc,nc391696,2016-12-21T21:26:54.930Z,"Northern California",earthquake,0.98,0.5,0.16,12,reviewed,nc,nc
1994-01-17T19:57:10.240Z,34.325,-118.432,1.177,3.14,ml,0,106.9,,0.22,ci,ci3161123,2016-02-11T23:46:26.486Z,"5km N of Pacoima, California",earthquake,,1.068,,15,reviewed,ci,ci
1994-01-17T19:56:41.470Z,34.329,-118.538,5.859,3.45,ml,0,51.3,,0.282,ci,ci3140912,2016-02-12T12:06:25.125Z,"7km NNW of Granada Hills, California",earthquake,,,,40,reviewed,ci,ci
1994-01-17T19:54:38.160Z,34.305,-118.454,0.109,2.92,ml,0,173.2,,0.117,ci,ci3140910,2016-02-12T04:46:30.659Z,"3km NNW of Pacoima, California",earthquake,,1.059,,8,reviewed,ci,ci
1994-01-17T19:53:19.360Z,34.219,-116.777,-0.137,1.86,ml,0,48.7,0.1353,0.156,ci,ci3140907,2016-02-13T00:59:35.146Z,"8km SE of Big Bear City, California",earthquake,,0.516,,6,reviewed,ci,ci
1994-01-17T19:50:48.010Z,34.373,-118.629,6.046,2.97,ml,0,67.8,,0.278,ci,ci3140904,2016-02-11T18:26:49.303Z,"10km SSW of Valencia, California",earthquake,,7.129,,24,reviewed,ci,ci
1994-01-17T19:47:43.730Z,34.337,-118.591,5.474,3.12,ml,0,64.7,,0.346,ci,ci3185796,2016-02-12T17:22:33.480Z,"9km N of Chatsworth, California",earthquake,,,,17,reviewed,ci,ci
1994-01-17T19:46:21.880Z,34.375,-118.638,5.468,3.46,ml,0,68.8,,0.302,ci,ci3141210,2016-02-12T22:27:19.750Z,"11km SW of Valencia, California",earthquake,,,,24,reviewed,ci,ci
1994-01-17T19:43:53.380Z,34.368,-118.637,13.341,4.05,ml,0,69,,0.279,ci,ci3141205,2016-02-12T14:47:49.528Z,"11km SSW of Valencia, California",earthquake,,0.328,,51,reviewed,ci,ci
1994-01-17T19:35:34.300Z,34.311,-118.456,2.14,3.97,ml,0,89.3,,0.29,ci,ci3140898,2016-02-12T07:09:29.284Z,"4km NNW of Pacoima, California",earthquake,,0.676,,50,reviewed,ci,ci
1994-01-17T19:28:07.400Z,34.314,-118.639,5.621,2.59,ml,0,84.9,,0.274,ci,ci3161094,2016-02-12T22:27:18.299Z,"7km NNW of Chatsworth, California",earthquake,,,,32,reviewed,ci,ci
1994-01-17T19:28:01.270Z,34.333,-118.506,5.628,2,mh,0,90.7,,0.239,ci,ci3140896,2016-02-12T04:46:29.325Z,"7km N of Granada Hills, California",earthquake,,,,0,reviewed,ci,ci
1994-01-17T19:25:59.670Z,34.302,-118.505,1.979,2.76,ml,0,92.5,,0.327,ci,ci3140893,2016-02-13T08:35:03.656Z,"3km N of Granada Hills, California",earthquake,,0.626,,44,reviewed,ci,ci
1994-01-17T19:23:53.720Z,34.286,-118.58,5.859,3.58,ml,0,63.7,,0.378,ci,ci3141202,2016-02-12T17:22:31.754Z,"4km NNE of Chatsworth, California",earthquake,,,,30,reviewed,ci,ci
1994-01-17T19:23:37.250Z,34.397,-118.499,5.236,1.9,mh,0,103.8,,0.378,ci,ci3162627,2016-02-12T17:22:30.290Z,"2km SSE of Santa Clarita, California",earthquake,,,,0,reviewed,ci,ci
1994-01-17T19:23:26.390Z,40.4125,-124.4551667,10.599,1.9,md,14,255,0.1099,0.08,nc,nc391460,2016-12-21T21:26:46.245Z,"offshore Northern California",earthquake,1.26,0.33,0.03,7,reviewed,nc,nc
1994-01-17T19:22:36.790Z,34.369,-118.536,5.026,2.31,mc,0,96,,0.271,ci,ci3183115,2016-02-12T14:47:47.875Z,"6km SSW of Santa Clarita, California",earthquake,,,,27,reviewed,ci,ci
1994-01-17T19:22:10.130Z,34.3,-118.473,10,3.4,ml,,,,0.8,us,usp00066pm,2014-11-07T00:54:47.670Z,"Greater Los Angeles area, California",earthquake,,,,,reviewed,us,gs$
1994-01-17T19:21:11.070Z,34.349,-118.446,5.205,3.16,ml,0,86,,0.258,ci,ci3141198,2016-02-11T21:12:28.376Z,"7km N of Pacoima, California",earthquake,,,,24,reviewed,ci,ci
1994-01-17T19:14:20.280Z,34.333,-118.634,5.621,2.74,mc,0,59.5,,0.326,ci,ci3140888,2016-02-12T22:27:16.967Z,"9km NNW of Chatsworth, California",earthquake,,,,81,reviewed,ci,ci
1994-01-17T19:12:28.480Z,34.264,-118.486,13.429,2.7,ml,0,52.7,,0.277,ci,ci3140886,2016-02-11T18:26:47.923Z,"2km ESE of Granada Hills, California",earthquake,,0.636,,21,reviewed,ci,ci
1994-01-17T19:09:05.990Z,34.277,-118.454,2.746,2.59,mc,0,61.9,,0.267,ci,ci3161020,2016-02-12T04:46:27.958Z,"2km WSW of San Fernando, California",earthquake,,1.011,,87,reviewed,ci,ci
1994-01-17T19:08:30.090Z,34.268,-118.588,1.377,2.44,ml,0,194.8,,0.28,ci,ci3161019,2016-02-12T17:22:29.040Z,"2km NE of Chatsworth, California",earthquake,,3.627,,5,reviewed,ci,ci
1994-01-17T19:07:28.800Z,34.336,-118.615,5.859,3.34,ml,0,67.5,,0.307,ci,ci3140885,2016-02-13T08:35:02.176Z,"9km N of Chatsworth, California",earthquake,,,,48,reviewed,ci,ci
1994-01-17T19:04:43.310Z,34.295,-118.584,5.859,2.89,ml,0,78.6,,0.394,ci,ci3183007,2016-02-13T08:35:00.592Z,"5km NNE of Chatsworth, California",earthquake,,,,37,reviewed,ci,ci
1994-01-17T19:03:55.220Z,34.304,-118.505,2.679,2.59,ml,0,55.5,,0.338,ci,ci3140881,2016-02-13T08:34:59.226Z,"4km N of Granada Hills, California",earthquake,,1.107,,11,reviewed,ci,ci
1994-01-17T19:02:23.830Z,38.8055,-122.473,7.482,2.11,md,32,51,0.01982,0.17,nc,nc391453,2016-12-21T21:26:37.960Z,"Northern California",earthquake,0.3,0.56,0.12,27,reviewed,nc,nc
1994-01-17T18:58:40.510Z,38.7885,-122.462,7.362,1.5,md,11,79,0.02072,0.05,nc,nc391452,2016-12-21T21:26:30.508Z,"Northern California",earthquake,0.36,0.35,0.1,9,reviewed,nc,nc
1994-01-17T18:51:35.220Z,38.7866667,-122.4338333,8.722,2.02,md,7,169,0.1955,0.04,nc,nc1211626,2016-12-21T21:26:22.547Z,"Northern California",earthquake,0.71,3.02,0.13,7,reviewed,nc,nc
1994-01-17T18:51:08.230Z,34.337,-118.426,-0.4,3.51,ml,0,85.7,,0.248,ci,ci3140876,2016-02-13T05:59:40.026Z,"6km N of Pacoima, California",earthquake,,0.949,,45,reviewed,ci,ci
1994-01-17T18:51:02.520Z,34.323,-118.44,0.653,2.2,mh,0,76.1,,0.19,ci,ci3161009,2016-02-11T21:12:26.724Z,"4km N of Pacoima, California",earthquake,,0.538,,0,reviewed,ci,ci
1994-01-17T18:39:58.560Z,34.33,-118.464,5.789,3.08,ml,0,103.9,,0.258,ci,ci3140869,2016-02-12T12:06:23.676Z,"6km NNW of Pacoima, California",earthquake,,,,44,reviewed,ci,ci
1994-01-17T18:39:50.740Z,34.331,-118.455,1.683,2.1,mh,0,110.1,,0.213,ci,ci3161005,2016-02-11T21:12:25.336Z,"6km NNW of Pacoima, California",earthquake,,6.081,,0,reviewed,ci,ci
1994-01-17T18:34:11.940Z,34.324,-118.436,0.331,1.5,mh,0,132.3,,0.17,ci,ci2156408,2016-02-12T22:27:15.643Z,"4km N of Pacoima, California",earthquake,,0.885,,0,reviewed,ci,ci
1994-01-17T18:32:08.470Z,34.285,-118.505,2.809,3.78,ml,0,55.1,,0.269,ci,ci3140868,2016-02-12T07:09:27.709Z,"2km NNW of Granada Hills, California",earthquake,,0.74,,47,reviewed,ci,ci
1994-01-17T18:31:40.570Z,34.306,-118.486,10,2.8,ml,,,,1.4,us,usp00066pd,2014-11-07T00:54:47.642Z,"Greater Los Angeles area, California",earthquake,,,,,reviewed,us,gs$
1994-01-17T18:24:14.820Z,34.151,-118.519,6.455,1.5,mh,0,78.5,,0.253,ci,ci2156276,2016-02-11T23:46:24.630Z,"2km WSW of Encino, California",earthquake,,10.027,,0,reviewed,ci,ci
1994-01-17T18:22:55.080Z,34.369,-118.636,11.295,3.18,ml,0,68.8,,0.27,ci,ci3140863,2016-02-12T12:06:22.339Z,"11km SSW of Valencia, California",earthquake,,0.713,,50,reviewed,ci,ci
1994-01-17T18:21:11.080Z,34.37,-118.641,1.691,2.3,mh,0,112.9,,0.284,ci,ci2156258,2016-02-12T04:46:26.587Z,"11km SW of Valencia, California",earthquake,,1.213,,0,reviewed,ci,ci
1994-01-17T18:20:23.690Z,34.279,-118.466,11.279,3.5,ml,0,35.7,,0.282,ci,ci3140861,2016-02-12T19:58:01.602Z,"2km W of San Fernando, California",earthquake,,0.624,,43,reviewed,ci,ci
1994-01-17T18:14:11.780Z,34.295,-118.63,19.631,2,mh,0,275.5,,0.151,ci,ci3140858,2016-02-12T17:22:27.782Z,"5km NNW of Chatsworth, California",earthquake,,4.741,,0,reviewed,ci,ci
1994-01-17T18:08:46.760Z,38.792,-122.4618333,7.172,1.71,md,13,86,0.01802,0.04,nc,nc391443,2016-12-21T21:26:14.882Z,"Northern California",earthquake,0.31,0.67,0.08,12,reviewed,nc,nc
1994-01-17T18:04:26.170Z,38.7835,-122.4708333,5.261,1.5,md,10,105,0.02883,0.05,nc,nc391441,2016-12-21T21:26:07.217Z,"Northern California",earthquake,0.54,0.73,0.12,8,reviewed,nc,nc
1994-01-17T18:01:48.190Z,34.363,-118.601,10,2.9,ml,,,,1.3,us,usp00066p9,2014-11-07T00:54:47.634Z,"Greater Los Angeles area, California",earthquake,,,,,reviewed,us,gs$
1994-01-17T17:58:23.340Z,34.358,-118.579,5.461,1.5,mh,0,121.6,,0.247,ci,ci3140963,2016-02-12T14:47:46.787Z,"9km SW of Santa Clarita, California",earthquake,,,,0,reviewed,ci,ci
1994-01-17T17:58:02.850Z,34.295,-118.597,5.815,1.5,mh,0,71.6,0.2224,0.222,ci,ci3140914,2016-02-12T17:22:26.481Z,"4km N of Chatsworth, California",earthquake,,,,0,reviewed,ci,ci
1994-01-17T17:56:08.210Z,34.228,-118.572,19.099,4.63,ml,0,42,,0.327,ci,ci3140853,2016-02-13T05:59:38.548Z,"4km WSW of Northridge, California",earthquake,,0.589,,43,reviewed,ci,ci
1994-01-17T17:50:32.890Z,34.304,-118.615,0.745,2,mh,0,181.2,,0.273,ci,ci3140849,2016-02-12T07:09:26.198Z,"5km NNW of Chatsworth, California",earthquake,,2.738,,0,reviewed,ci,ci
1994-01-17T17:47:27.130Z,34.377,-118.586,-0.311,2.65,mc,0,143.2,,0.223,ci,ci3140845,2016-02-12T19:58:00.041Z,"8km WSW of Santa Clarita, California",earthquake,,0.7,,21,reviewed,ci,ci
1994-01-17T17:47:11.890Z,34.267,-118.491,4.87,1.2,mh,0,288.6,,0.229,ci,ci2156242,2016-02-13T08:34:57.821Z,"1km ESE of Granada Hills, California",earthquake,,,,0,reviewed,ci,ci
1994-01-17T17:45:03.990Z,37.5546667,-118.8416667,-2.717,0.7,md,5,104,0.03784,0.18,nc,nc1211625,2016-12-21T21:25:59.858Z,"Central California",earthquake,0.55,2.29,0.13,6,reviewed,nc,nc
1994-01-17T17:44:33.120Z,34.329,-118.421,-0.194,2.5,mh,0,62.7,,0.195,ci,ci3160956,2016-02-12T22:27:14.372Z,"5km NNE of Pacoima, California",earthquake,,0.747,,0,reviewed,ci,ci
1994-01-17T17:44:07.810Z,34.288,-118.543,2.579,2.82,ml,0,82.5,,0.284,ci,ci3160955,2016-02-11T23:46:23.173Z,"4km WNW of Granada Hills, California",earthquake,,0.927,,33,reviewed,ci,ci
1994-01-17T17:43:34.600Z,34.295,-118.524,2.509,2.79,ml,0,100.3,,0.248,ci,ci3160954,2016-02-13T08:34:56.546Z,"3km NW of Granada Hills, California",earthquake,,1.161,,16,reviewed,ci,ci
1994-01-17T17:43:28.070Z,34.371,-118.638,6.275,2,mh,0,69,,0.302,ci,ci3140844,2016-02-13T08:34:54.764Z,"11km SSW of Valencia, California",earthquake,,6.282,,0,reviewed,ci,ci
1994-01-17T17:42:08.230Z,34.427,-118.548,0.207,2.82,ml,0,111.9,,0.259,ci,ci3140841,2016-02-12T07:09:25.014Z,"4km SE of Valencia, California",earthquake,,1.132,,25,reviewed,ci,ci
1994-01-17T17:38:55.770Z,34.266,-118.469,2.939,2.77,ml,0,138.2,,0.286,ci,ci3140840,2016-02-12T17:22:25.139Z,"3km ESE of Granada Hills, California",earthquake,,0.64,,29,reviewed,ci,ci
1994-01-17T17:35:29.130Z,34.387,-118.625,-0.826,2.9,mc,0,117,,0.241,ci,ci3140839,2016-02-12T14:47:45.737Z,"9km SSW of Valencia, California",earthquake,,2.417,,23,reviewed,ci,ci
1994-01-17T17:30:00.100Z,34.344,-118.449,5.663,2.97,ml,0,111,,0.306,ci,ci3140829,2016-02-12T09:36:06.648Z,"7km N of Pacoima, California",earthquake,,,,14,reviewed,ci,ci
1994-01-17T17:28:47.900Z,34.322,-118.439,-0.843,1,mh,0,157.5,0.214,0.194,ci,ci2156235,2016-02-12T19:57:58.788Z,"4km N of Pacoima, California",earthquake,,2.889,,0,reviewed,ci,ci
1994-01-17T17:28:31.640Z,34.33,-118.493,5.223,1.2,mh,0,175.2,,0.294,ci,ci2156233,2016-02-13T08:34:53.416Z,"6km N of Granada Hills, California",earthquake,,,,0,reviewed,ci,ci
1994-01-17T17:27:53.100Z,34.274,-118.465,2.39,2.8,ml,0,148.1,,0.201,ci,ci3140826,2016-02-12T02:18:19.607Z,"2km WSW of San Fernando, California",earthquake,,0.953,,37,reviewed,ci,ci
1994-01-17T17:25:26.680Z,34.271,-118.476,3.199,2.83,ml,0,56.7,,0.289,ci,ci3140825,2016-02-12T17:22:23.775Z,"2km E of Granada Hills, California",earthquake,,0.592,,38,reviewed,ci,ci
1994-01-17T17:24:55.620Z,37.1093333,-121.844,4.093,0.85,md,7,158,0.008108,0.02,nc,nc1211624,2016-12-21T21:25:51.849Z,"Northern California",earthquake,1.26,0.61,0.12,8,reviewed,nc,nc
1994-01-17T17:24:31.850Z,34.3,-118.465,5.873,1.7,mh,0,206.5,,0.339,ci,ci3160880,2016-02-13T00:59:33.956Z,"3km NW of Pacoima, California",earthquake,,,,0,reviewed,ci,ci
1994-01-17T17:24:17.640Z,34.374,-118.626,5.468,2.88,ml,0,113.3,,0.293,ci,ci3140824,2016-02-13T00:59:32.736Z,"10km SSW of Valencia, California",earthquake,,,,14,reviewed,ci,ci
1994-01-17T17:23:25.150Z,34.359,-118.61,5.09,2.39,mc,0,151,0.3305,0.243,ci,ci3160879,2016-02-12T09:36:05.320Z,"11km SSW of Valencia, California",earthquake,,,,38,reviewed,ci,ci
1994-01-17T17:21:54.530Z,34.318,-118.418,0.26,3.43,ml,0,96.9,,0.225,ci,ci3140822,2016-02-11T21:12:23.978Z,"4km NNE of Pacoima, California",earthquake,,0.431,,48,reviewed,ci,ci
